freq,rskpovth,hhcomp,tenure,unit,geo,time,value,geo_label
A,TOTAL,TOTAL,OWN,PC,EU28,2011,70.4,European Union - 28 countries (2013-2020)
A,TOTAL,TOTAL,OWN,PC,EU28,2012,70.5,European Union - 28 countries (2013-2020)
A,TOTAL,TOTAL,OWN,PC,EU28,2013,70.0,European Union - 28 countries (2013-2020)
A,TOTAL,TOTAL,OWN,PC,EU28,2014,69.9,European Union - 28 countries (2013-2020)
A,TOTAL,TOTAL,OWN,PC,EU28,2015,69.4,European Union - 28 countries (2013-2020)
A,TOTAL,TOTAL,OWN,PC,EU28,2016,69.2,European Union - 28 countries (2013-2020)
A,TOTAL,TOTAL,OWN,PC,EU28,2017,69.3,European Union - 28 countries (2013-2020)
A,TOTAL,TOTAL,OWN,PC,EU28,2018,69.3,European Union - 28 countries (2013-2020)
A,TOTAL,TOTAL,OWN,PC,EU28,2019,69.2,European Union - 28 countries (2013-2020)
A,TOTAL,TOTAL,OWN,PC,FI,2004,71.4,Finland
A,TOTAL,TOTAL,OWN,PC,FI,2005,71.8,Finland
A,TOTAL,TOTAL,OWN,PC,FI,2006,73.3,Finland
A,TOTAL,TOTAL,OWN,PC,FI,2007,73.6,Finland
A,TOTAL,TOTAL,OWN,PC,FI,2008,73.2,Finland
A,TOTAL,TOTAL,OWN,PC,FI,2009,74.1,Finland
A,TOTAL,TOTAL,OWN,PC,FI,2010,74.3,Finland
A,TOTAL,TOTAL,OWN,PC,FI,2011,74.1,Finland
A,TOTAL,TOTAL,OWN,PC,FI,2012,73.9,Finland
A,TOTAL,TOTAL,OWN,PC,FI,2013,73.6,Finland
A,TOTAL,TOTAL,OWN,PC,FI,2014,73.2,Finland
A,TOTAL,TOTAL,OWN,PC,FI,2015,72.7,Finland
A,TOTAL,TOTAL,OWN,PC,FI,2016,71.6,Finland
A,TOTAL,TOTAL,OWN,PC,FI,2017,71.4,Finland
A,TOTAL,TOTAL,OWN,PC,FI,2018,71.6,Finland
A,TOTAL,TOTAL,OWN,PC,FI,2019,71.1,Finland
A,TOTAL,TOTAL,OWN,PC,FI,2020,70.7,Finland
A,TOTAL,TOTAL,OWN,PC,FI,2021,70.3,Finland
A,TOTAL,TOTAL,OWN,PC,FI,2022,69.5,Finland
A,TOTAL,TOTAL,OWN,PC,FI,2023,69.2,Finland
A,TOTAL,TOTAL,OWN,PC,FI,2024,68.1,Finland
A,TOTAL,TOTAL,OWN,PC,FR,2005,61.8,France
A,TOTAL,TOTAL,OWN,PC,FR,2006,62.5,France
A,TOTAL,TOTAL,OWN,PC,FR,2007,60.5,France
A,TOTAL,TOTAL,OWN,PC,FR,2008,62.1,France
A,TOTAL,TOTAL,OWN,PC,FR,2009,63.0,France
A,TOTAL,TOTAL,OWN,PC,FR,2010,62.0,France
A,TOTAL,TOTAL,OWN,PC,FR,2011,63.1,France
A,TOTAL,TOTAL,OWN,PC,FR,2012,63.7,France
A,TOTAL,TOTAL,OWN,PC,FR,2013,64.3,France
A,TOTAL,TOTAL,OWN,PC,FR,2014,65.0,France
A,TOTAL,TOTAL,OWN,PC,FR,2015,64.1,France
A,TOTAL,TOTAL,OWN,PC,FR,2016,64.9,France
A,TOTAL,TOTAL,OWN,PC,FR,2017,64.4,France
A,TOTAL,TOTAL,OWN,PC,FR,2018,65.1,France
A,TOTAL,TOTAL,OWN,PC,FR,2019,64.1,France
A,TOTAL,TOTAL,OWN,PC,FR,2020,63.6,France
A,TOTAL,TOTAL,OWN,PC,FR,2021,64.7,France
A,TOTAL,TOTAL,OWN,PC,FR,2022,63.4,France
A,TOTAL,TOTAL,OWN,PC,FR,2023,63.1,France
A,TOTAL,TOTAL,OWN,PC,FR,2024,61.2,France
A,TOTAL,TOTAL,OWN,PC,HR,2010,88.2,Croatia
A,TOTAL,TOTAL,OWN,PC,HR,2011,90.1,Croatia
A,TOTAL,TOTAL,OWN,PC,HR,2012,89.6,Croatia
A,TOTAL,TOTAL,OWN,PC,HR,2013,88.5,Croatia
A,TOTAL,TOTAL,OWN,PC,HR,2014,89.7,Croatia
A,TOTAL,TOTAL,OWN,PC,HR,2015,90.3,Croatia
A,TOTAL,TOTAL,OWN,PC,HR,2016,90.0,Croatia
A,TOTAL,TOTAL,OWN,PC,HR,2017,90.5,Croatia
A,TOTAL,TOTAL,OWN,PC,HR,2018,90.1,Croatia
A,TOTAL,TOTAL,OWN,PC,HR,2019,89.7,Croatia
A,TOTAL,TOTAL,OWN,PC,HR,2020,91.3,Croatia
A,TOTAL,TOTAL,OWN,PC,HR,2021,90.5,Croatia
A,TOTAL,TOTAL,OWN,PC,HR,2022,91.1,Croatia
A,TOTAL,TOTAL,OWN,PC,HR,2023,91.2,Croatia
A,TOTAL,TOTAL,OWN,PC,HR,2024,91.0,Croatia
A,TOTAL,TOTAL,OWN,PC,HU,2005,88.1,Hungary
A,TOTAL,TOTAL,OWN,PC,HU,2006,87.6,Hungary
A,TOTAL,TOTAL,OWN,PC,HU,2007,88.5,Hungary
A,TOTAL,TOTAL,OWN,PC,HU,2008,89.0,Hungary
A,TOTAL,TOTAL,OWN,PC,HU,2009,89.8,Hungary
A,TOTAL,TOTAL,OWN,PC,HU,2010,89.7,Hungary
A,TOTAL,TOTAL,OWN,PC,HU,2011,89.3,Hungary
A,TOTAL,TOTAL,OWN,PC,HU,2012,89.8,Hungary
A,TOTAL,TOTAL,OWN,PC,HU,2013,88.7,Hungary
A,TOTAL,TOTAL,OWN,PC,HU,2014,88.2,Hungary
A,TOTAL,TOTAL,OWN,PC,HU,2015,86.3,Hungary
A,TOTAL,TOTAL,OWN,PC,HU,2016,86.3,Hungary
A,TOTAL,TOTAL,OWN,PC,HU,2017,85.2,Hungary
A,TOTAL,TOTAL,OWN,PC,HU,2018,86.0,Hungary
A,TOTAL,TOTAL,OWN,PC,HU,2019,91.7,Hungary
A,TOTAL,TOTAL,OWN,PC,HU,2020,91.4,Hungary
A,TOTAL,TOTAL,OWN,PC,HU,2021,91.9,Hungary
A,TOTAL,TOTAL,OWN,PC,HU,2022,90.2,Hungary
A,TOTAL,TOTAL,OWN,PC,HU,2023,90.5,Hungary
A,TOTAL,TOTAL,OWN,PC,HU,2024,91.6,Hungary
A,TOTAL,TOTAL,OWN,PC,IE,2003,79.8,Ireland
A,TOTAL,TOTAL,OWN,PC,IE,2004,81.8,Ireland
A,TOTAL,TOTAL,OWN,PC,IE,2005,78.2,Ireland
A,TOTAL,TOTAL,OWN,PC,IE,2006,78.0,Ireland
A,TOTAL,TOTAL,OWN,PC,IE,2007,78.1,Ireland
A,TOTAL,TOTAL,OWN,PC,IE,2008,77.3,Ireland
A,TOTAL,TOTAL,OWN,PC,IE,2009,73.7,Ireland
A,TOTAL,TOTAL,OWN,PC,IE,2010,73.3,Ireland
A,TOTAL,TOTAL,OWN,PC,IE,2011,70.2,Ireland
A,TOTAL,TOTAL,OWN,PC,IE,2012,69.6,Ireland
A,TOTAL,TOTAL,OWN,PC,IE,2013,69.9,Ireland
A,TOTAL,TOTAL,OWN,PC,IE,2014,68.4,Ireland
A,TOTAL,TOTAL,OWN,PC,IE,2015,69.6,Ireland
A,TOTAL,TOTAL,OWN,PC,IE,2016,69.5,Ireland
A,TOTAL,TOTAL,OWN,PC,IE,2017,69.5,Ireland
A,TOTAL,TOTAL,OWN,PC,IE,2018,70.3,Ireland
A,TOTAL,TOTAL,OWN,PC,IE,2019,68.9,Ireland
A,TOTAL,TOTAL,OWN,PC,IE,2020,69.6,Ireland
A,TOTAL,TOTAL,OWN,PC,IE,2021,69.8,Ireland
A,TOTAL,TOTAL,OWN,PC,IE,2022,70.5,Ireland
A,TOTAL,TOTAL,OWN,PC,IE,2023,69.4,Ireland
A,TOTAL,TOTAL,OWN,PC,IE,2024,69.3,Ireland
A,TOTAL,TOTAL,OWN,PC,IS,2004,85.3,Iceland
A,TOTAL,TOTAL,OWN,PC,IS,2005,86.8,Iceland
A,TOTAL,TOTAL,OWN,PC,IS,2006,86.2,Iceland
A,TOTAL,TOTAL,OWN,PC,IS,2007,86.4,Iceland
A,TOTAL,TOTAL,OWN,PC,IS,2008,85.8,Iceland
A,TOTAL,TOTAL,OWN,PC,IS,2009,84.2,Iceland
A,TOTAL,TOTAL,OWN,PC,IS,2010,81.3,Iceland
A,TOTAL,TOTAL,OWN,PC,IS,2011,77.9,Iceland
A,TOTAL,TOTAL,OWN,PC,IS,2012,77.3,Iceland
A,TOTAL,TOTAL,OWN,PC,IS,2013,77.5,Iceland
A,TOTAL,TOTAL,OWN,PC,IS,2014,78.2,Iceland
A,TOTAL,TOTAL,OWN,PC,IS,2015,77.8,Iceland
A,TOTAL,TOTAL,OWN,PC,IS,2016,78.7,Iceland
A,TOTAL,TOTAL,OWN,PC,IS,2017,74.1,Iceland
A,TOTAL,TOTAL,OWN,PC,IS,2018,73.6,Iceland
A,TOTAL,TOTAL,OWN,PC,IS,2019,81.1,Iceland
A,TOTAL,TOTAL,OWN,PC,IS,2020,81.7,Iceland
A,TOTAL,TOTAL,OWN,PC,IT,2004,72.7,Italy
A,TOTAL,TOTAL,OWN,PC,IT,2005,73.2,Italy
A,TOTAL,TOTAL,OWN,PC,IT,2006,72.9,Italy
A,TOTAL,TOTAL,OWN,PC,IT,2007,73.2,Italy
A,TOTAL,TOTAL,OWN,PC,IT,2008,72.8,Italy
A,TOTAL,TOTAL,OWN,PC,IT,2009,72.8,Italy
A,TOTAL,TOTAL,OWN,PC,IT,2010,72.6,Italy
A,TOTAL,TOTAL,OWN,PC,IT,2011,73.2,Italy
A,TOTAL,TOTAL,OWN,PC,IT,2012,74.2,Italy
A,TOTAL,TOTAL,OWN,PC,IT,2013,73.3,Italy
A,TOTAL,TOTAL,OWN,PC,IT,2014,73.1,Italy
A,TOTAL,TOTAL,OWN,PC,IT,2015,72.9,Italy
A,TOTAL,TOTAL,OWN,PC,IT,2016,72.3,Italy
A,TOTAL,TOTAL,OWN,PC,IT,2017,72.4,Italy
A,TOTAL,TOTAL,OWN,PC,IT,2018,72.4,Italy
A,TOTAL,TOTAL,OWN,PC,IT,2019,72.4,Italy
A,TOTAL,TOTAL,OWN,PC,IT,2020,75.1,Italy
A,TOTAL,TOTAL,OWN,PC,IT,2021,73.7,Italy
A,TOTAL,TOTAL,OWN,PC,IT,2022,74.3,Italy
A,TOTAL,TOTAL,OWN,PC,IT,2023,75.2,Italy
A,TOTAL,TOTAL,OWN,PC,IT,2024,75.9,Italy
A,TOTAL,TOTAL,OWN,PC,LT,2005,88.3,Lithuania
A,TOTAL,TOTAL,OWN,PC,LT,2006,91.8,Lithuania
A,TOTAL,TOTAL,OWN,PC,LT,2007,89.4,Lithuania
A,TOTAL,TOTAL,OWN,PC,LT,2008,92.2,Lithuania
A,TOTAL,TOTAL,OWN,PC,LT,2009,91.5,Lithuania
A,TOTAL,TOTAL,OWN,PC,LT,2010,93.6,Lithuania
A,TOTAL,TOTAL,OWN,PC,LT,2011,92.2,Lithuania
A,TOTAL,TOTAL,OWN,PC,LT,2012,91.9,Lithuania
A,TOTAL,TOTAL,OWN,PC,LT,2013,92.2,Lithuania
A,TOTAL,TOTAL,OWN,PC,LT,2014,89.9,Lithuania
A,TOTAL,TOTAL,OWN,PC,LT,2015,89.4,Lithuania
A,TOTAL,TOTAL,OWN,PC,LT,2016,90.3,Lithuania
A,TOTAL,TOTAL,OWN,PC,LT,2017,89.7,Lithuania
A,TOTAL,TOTAL,OWN,PC,LT,2018,89.9,Lithuania
A,TOTAL,TOTAL,OWN,PC,LT,2019,90.3,Lithuania
A,TOTAL,TOTAL,OWN,PC,LT,2020,88.6,Lithuania
A,TOTAL,TOTAL,OWN,PC,LT,2021,89.0,Lithuania
A,TOTAL,TOTAL,OWN,PC,LT,2022,88.6,Lithuania
A,TOTAL,TOTAL,OWN,PC,LT,2023,88.8,Lithuania
A,TOTAL,TOTAL,OWN,PC,LT,2024,87.4,Lithuania
A,TOTAL,TOTAL,OWN,PC,LU,2007,74.5,Luxembourg
A,TOTAL,TOTAL,OWN,PC,LU,2008,73.8,Luxembourg
A,TOTAL,TOTAL,OWN,PC,LU,2009,70.4,Luxembourg
A,TOTAL,TOTAL,OWN,PC,LU,2010,68.1,Luxembourg
A,TOTAL,TOTAL,OWN,PC,LU,2011,68.2,Luxembourg
A,TOTAL,TOTAL,OWN,PC,LU,2012,70.8,Luxembourg
A,TOTAL,TOTAL,OWN,PC,LU,2013,73.0,Luxembourg
A,TOTAL,TOTAL,OWN,PC,LU,2014,72.5,Luxembourg
A,TOTAL,TOTAL,OWN,PC,LU,2015,73.2,Luxembourg
A,TOTAL,TOTAL,OWN,PC,LU,2016,73.9,Luxembourg
A,TOTAL,TOTAL,OWN,PC,LU,2017,74.7,Luxembourg
A,TOTAL,TOTAL,OWN,PC,LU,2018,71.2,Luxembourg
A,TOTAL,TOTAL,OWN,PC,LU,2019,70.9,Luxembourg
A,TOTAL,TOTAL,OWN,PC,LU,2020,68.4,Luxembourg
A,TOTAL,TOTAL,OWN,PC,LU,2021,71.1,Luxembourg
A,TOTAL,TOTAL,OWN,PC,LU,2022,72.4,Luxembourg
A,TOTAL,TOTAL,OWN,PC,LU,2023,67.6,Luxembourg
A,TOTAL,TOTAL,OWN,PC,LU,2024,63.5,Luxembourg
A,TOTAL,TOTAL,OWN,PC,LV,2007,86.0,Latvia
A,TOTAL,TOTAL,OWN,PC,LV,2008,86.0,Latvia
A,TOTAL,TOTAL,OWN,PC,LV,2009,87.2,Latvia
A,TOTAL,TOTAL,OWN,PC,LV,2010,84.3,Latvia
A,TOTAL,TOTAL,OWN,PC,LV,2011,82.8,Latvia
A,TOTAL,TOTAL,OWN,PC,LV,2012,81.5,Latvia
A,TOTAL,TOTAL,OWN,PC,LV,2013,81.2,Latvia
A,TOTAL,TOTAL,OWN,PC,LV,2014,80.9,Latvia
A,TOTAL,TOTAL,OWN,PC,LV,2015,80.2,Latvia
A,TOTAL,TOTAL,OWN,PC,LV,2016,80.9,Latvia
A,TOTAL,TOTAL,OWN,PC,LV,2017,81.5,Latvia
A,TOTAL,TOTAL,OWN,PC,LV,2018,81.6,Latvia
A,TOTAL,TOTAL,OWN,PC,LV,2019,80.2,Latvia
A,TOTAL,TOTAL,OWN,PC,LV,2020,81.2,Latvia
A,TOTAL,TOTAL,OWN,PC,LV,2021,83.2,Latvia
A,TOTAL,TOTAL,OWN,PC,LV,2022,83.1,Latvia
A,TOTAL,TOTAL,OWN,PC,LV,2023,82.8,Latvia
A,TOTAL,TOTAL,OWN,PC,LV,2024,83.7,Latvia
A,TOTAL,TOTAL,OWN,PC,ME,2013,88.3,Montenegro
A,TOTAL,TOTAL,OWN,PC,ME,2014,89.6,Montenegro
A,TOTAL,TOTAL,OWN,PC,ME,2015,88.7,Montenegro
A,TOTAL,TOTAL,OWN,PC,ME,2016,90.7,Montenegro
A,TOTAL,TOTAL,OWN,PC,ME,2017,88.9,Montenegro
A,TOTAL,TOTAL,OWN,PC,ME,2018,90.2,Montenegro
A,TOTAL,TOTAL,OWN,PC,ME,2019,91.0,Montenegro
A,TOTAL,TOTAL,OWN,PC,ME,2020,90.2,Montenegro
A,TOTAL,TOTAL,OWN,PC,ME,2021,91.5,Montenegro
A,TOTAL,TOTAL,OWN,PC,ME,2022,91.0,Montenegro
A,TOTAL,TOTAL,OWN,PC,ME,2023,90.3,Montenegro
A,TOTAL,TOTAL,OWN,PC,MK,2011,90.5,North Macedonia
A,TOTAL,TOTAL,OWN,PC,MK,2012,89.7,North Macedonia
A,TOTAL,TOTAL,OWN,PC,MK,2013,87.3,North Macedonia
A,TOTAL,TOTAL,OWN,PC,MK,2014,88.8,North Macedonia
A,TOTAL,TOTAL,OWN,PC,MK,2015,90.6,North Macedonia
A,TOTAL,TOTAL,OWN,PC,MK,2016,90.0,North Macedonia
A,TOTAL,TOTAL,OWN,PC,MK,2017,88.7,North Macedonia
A,TOTAL,TOTAL,OWN,PC,MK,2018,88.3,North Macedonia
A,TOTAL,TOTAL,OWN,PC,MK,2019,85.9,North Macedonia
A,TOTAL,TOTAL,OWN,PC,MK,2020,85.8,North Macedonia
A,TOTAL,TOTAL,OWN,PC,MK,2021,89.2,North Macedonia
A,TOTAL,TOTAL,OWN,PC,MK,2022,86.4,North Macedonia
A,TOTAL,TOTAL,OWN,PC,MK,2023,87.1,North Macedonia
A,TOTAL,TOTAL,OWN,PC,MK,2024,87.0,North Macedonia
A,TOTAL,TOTAL,OWN,PC,MT,2005,79.6,Malta
A,TOTAL,TOTAL,OWN,PC,MT,2006,80.1,Malta
A,TOTAL,TOTAL,OWN,PC,MT,2007,79.8,Malta
A,TOTAL,TOTAL,OWN,PC,MT,2008,79.9,Malta
A,TOTAL,TOTAL,OWN,PC,MT,2009,78.5,Malta
A,TOTAL,TOTAL,OWN,PC,MT,2010,79.5,Malta
A,TOTAL,TOTAL,OWN,PC,MT,2011,80.2,Malta
A,TOTAL,TOTAL,OWN,PC,MT,2012,81.8,Malta
A,TOTAL,TOTAL,OWN,PC,MT,2013,80.5,Malta
A,TOTAL,TOTAL,OWN,PC,MT,2014,79.8,Malta
A,TOTAL,TOTAL,OWN,PC,MT,2015,80.4,Malta
A,TOTAL,TOTAL,OWN,PC,MT,2016,81.4,Malta
A,TOTAL,TOTAL,OWN,PC,MT,2017,81.3,Malta
A,TOTAL,TOTAL,OWN,PC,MT,2018,81.6,Malta
A,TOTAL,TOTAL,OWN,PC,MT,2019,79.8,Malta
A,TOTAL,TOTAL,OWN,PC,MT,2020,81.9,Malta
A,TOTAL,TOTAL,OWN,PC,MT,2021,81.9,Malta
A,TOTAL,TOTAL,OWN,PC,MT,2022,82.6,Malta
A,TOTAL,TOTAL,OWN,PC,MT,2023,74.7,Malta
A,TOTAL,TOTAL,OWN,PC,MT,2024,69.6,Malta
A,TOTAL,TOTAL,OWN,PC,NL,2005,63.9,Netherlands
A,TOTAL,TOTAL,OWN,PC,NL,2006,65.4,Netherlands
A,TOTAL,TOTAL,OWN,PC,NL,2007,66.6,Netherlands
A,TOTAL,TOTAL,OWN,PC,NL,2008,67.5,Netherlands
A,TOTAL,TOTAL,OWN,PC,NL,2009,68.4,Netherlands
A,TOTAL,TOTAL,OWN,PC,NL,2010,67.2,Netherlands
A,TOTAL,TOTAL,OWN,PC,NL,2011,67.1,Netherlands
A,TOTAL,TOTAL,OWN,PC,NL,2012,67.5,Netherlands
A,TOTAL,TOTAL,OWN,PC,NL,2013,67.1,Netherlands
A,TOTAL,TOTAL,OWN,PC,NL,2014,67.0,Netherlands
A,TOTAL,TOTAL,OWN,PC,NL,2015,67.8,Netherlands
A,TOTAL,TOTAL,OWN,PC,NL,2016,69.0,Netherlands
A,TOTAL,TOTAL,OWN,PC,NL,2017,69.4,Netherlands
A,TOTAL,TOTAL,OWN,PC,NL,2018,68.9,Netherlands
A,TOTAL,TOTAL,OWN,PC,NL,2019,68.9,Netherlands
A,TOTAL,TOTAL,OWN,PC,NL,2020,69.1,Netherlands
A,TOTAL,TOTAL,OWN,PC,NL,2021,70.1,Netherlands
A,TOTAL,TOTAL,OWN,PC,NL,2022,70.6,Netherlands
A,TOTAL,TOTAL,OWN,PC,NL,2023,69.3,Netherlands
A,TOTAL,TOTAL,OWN,PC,NL,2024,68.8,Netherlands
A,TOTAL,TOTAL,OWN,PC,NO,2003,83.2,Norway
A,TOTAL,TOTAL,OWN,PC,NO,2004,82.9,Norway
A,TOTAL,TOTAL,OWN,PC,NO,2005,82.7,Norway
A,TOTAL,TOTAL,OWN,PC,NO,2006,83.7,Norway
A,TOTAL,TOTAL,OWN,PC,NO,2007,83.8,Norway
A,TOTAL,TOTAL,OWN,PC,NO,2008,86.1,Norway
A,TOTAL,TOTAL,OWN,PC,NO,2009,85.4,Norway
A,TOTAL,TOTAL,OWN,PC,NO,2010,82.9,Norway
A,TOTAL,TOTAL,OWN,PC,NO,2011,84.0,Norway
A,TOTAL,TOTAL,OWN,PC,NO,2012,84.8,Norway
A,TOTAL,TOTAL,OWN,PC,NO,2013,83.5,Norway
A,TOTAL,TOTAL,OWN,PC,NO,2014,84.4,Norway
A,TOTAL,TOTAL,OWN,PC,NO,2015,82.8,Norway
A,TOTAL,TOTAL,OWN,PC,NO,2016,82.9,Norway
A,TOTAL,TOTAL,OWN,PC,NO,2017,81.5,Norway
A,TOTAL,TOTAL,OWN,PC,NO,2018,81.3,Norway
A,TOTAL,TOTAL,OWN,PC,NO,2019,80.3,Norway
A,TOTAL,TOTAL,OWN,PC,NO,2020,80.8,Norway
A,TOTAL,TOTAL,OWN,PC,NO,2021,78.3,Norway
A,TOTAL,TOTAL,OWN,PC,NO,2022,79.4,Norway
A,TOTAL,TOTAL,OWN,PC,NO,2023,79.2,Norway
A,TOTAL,TOTAL,OWN,PC,NO,2024,78.8,Norway
A,TOTAL,TOTAL,OWN,PC,PL,2007,62.5,Poland
A,TOTAL,TOTAL,OWN,PC,PL,2008,66.0,Poland
A,TOTAL,TOTAL,OWN,PC,PL,2009,68.7,Poland
A,TOTAL,TOTAL,OWN,PC,PL,2010,81.3,Poland
A,TOTAL,TOTAL,OWN,PC,PL,2011,82.1,Poland
A,TOTAL,TOTAL,OWN,PC,PL,2012,82.4,Poland
A,TOTAL,TOTAL,OWN,PC,PL,2013,83.8,Poland
A,TOTAL,TOTAL,OWN,PC,PL,2014,83.5,Poland
A,TOTAL,TOTAL,OWN,PC,PL,2015,83.7,Poland
A,TOTAL,TOTAL,OWN,PC,PL,2016,83.4,Poland
A,TOTAL,TOTAL,OWN,PC,PL,2017,84.2,Poland
A,TOTAL,TOTAL,OWN,PC,PL,2018,84.0,Poland
A,TOTAL,TOTAL,OWN,PC,PL,2019,84.2,Poland
A,TOTAL,TOTAL,OWN,PC,PL,2020,85.6,Poland
A,TOTAL,TOTAL,OWN,PC,PL,2021,86.8,Poland
A,TOTAL,TOTAL,OWN,PC,PL,2022,87.2,Poland
A,TOTAL,TOTAL,OWN,PC,PL,2023,87.3,Poland
A,TOTAL,TOTAL,OWN,PC,PL,2024,87.1,Poland
A,TOTAL,TOTAL,OWN,PC,PT,2004,74.6,Portugal
A,TOTAL,TOTAL,OWN,PC,PT,2005,74.4,Portugal
A,TOTAL,TOTAL,OWN,PC,PT,2006,75.5,Portugal
A,TOTAL,TOTAL,OWN,PC,PT,2007,74.2,Portugal
A,TOTAL,TOTAL,OWN,PC,PT,2008,74.5,Portugal
A,TOTAL,TOTAL,OWN,PC,PT,2009,74.6,Portugal
A,TOTAL,TOTAL,OWN,PC,PT,2010,74.9,Portugal
A,TOTAL,TOTAL,OWN,PC,PT,2011,75.0,Portugal
A,TOTAL,TOTAL,OWN,PC,PT,2012,74.5,Portugal
A,TOTAL,TOTAL,OWN,PC,PT,2013,74.2,Portugal
A,TOTAL,TOTAL,OWN,PC,PT,2014,74.9,Portugal
A,TOTAL,TOTAL,OWN,PC,PT,2015,74.8,Portugal
A,TOTAL,TOTAL,OWN,PC,PT,2016,75.2,Portugal
A,TOTAL,TOTAL,OWN,PC,PT,2017,74.7,Portugal
A,TOTAL,TOTAL,OWN,PC,PT,2018,74.5,Portugal
A,TOTAL,TOTAL,OWN,PC,PT,2019,73.9,Portugal
A,TOTAL,TOTAL,OWN,PC,PT,2020,77.3,Portugal
A,TOTAL,TOTAL,OWN,PC,PT,2021,78.3,Portugal
A,TOTAL,TOTAL,OWN,PC,PT,2022,77.8,Portugal
A,TOTAL,TOTAL,OWN,PC,PT,2023,76.0,Portugal
A,TOTAL,TOTAL,OWN,PC,PT,2024,73.4,Portugal
A,TOTAL,TOTAL,OWN,PC,RO,2007,95.5,Romania
A,TOTAL,TOTAL,OWN,PC,RO,2008,96.3,Romania
A,TOTAL,TOTAL,OWN,PC,RO,2009,96.7,Romania
A,TOTAL,TOTAL,OWN,PC,RO,2010,97.6,Romania
A,TOTAL,TOTAL,OWN,PC,RO,2011,96.4,Romania
A,TOTAL,TOTAL,OWN,PC,RO,2012,96.3,Romania
A,TOTAL,TOTAL,OWN,PC,RO,2013,95.6,Romania
A,TOTAL,TOTAL,OWN,PC,RO,2014,96.2,Romania
A,TOTAL,TOTAL,OWN,PC,RO,2015,96.4,Romania
A,TOTAL,TOTAL,OWN,PC,RO,2016,96.0,Romania
A,TOTAL,TOTAL,OWN,PC,RO,2017,96.8,Romania
A,TOTAL,TOTAL,OWN,PC,RO,2018,96.4,Romania
A,TOTAL,TOTAL,OWN,PC,RO,2019,95.8,Romania
A,TOTAL,TOTAL,OWN,PC,RO,2020,96.1,Romania
A,TOTAL,TOTAL,OWN,PC,RO,2021,95.3,Romania
A,TOTAL,TOTAL,OWN,PC,RO,2022,94.8,Romania
A,TOTAL,TOTAL,OWN,PC,RO,2023,95.6,Romania
A,TOTAL,TOTAL,OWN,PC,RO,2024,94.3,Romania
A,TOTAL,TOTAL,OWN,PC,RS,2013,81.1,Serbia
A,TOTAL,TOTAL,OWN,PC,RS,2014,81.9,Serbia
A,TOTAL,TOTAL,OWN,PC,RS,2015,81.1,Serbia
A,TOTAL,TOTAL,OWN,PC,RS,2016,82.4,Serbia
A,TOTAL,TOTAL,OWN,PC,RS,2017,82.0,Serbia
A,TOTAL,TOTAL,OWN,PC,RS,2018,84.4,Serbia
A,TOTAL,TOTAL,OWN,PC,RS,2019,82.1,Serbia
A,TOTAL,TOTAL,OWN,PC,RS,2020,84.9,Serbia
A,TOTAL,TOTAL,OWN,PC,RS,2021,88.2,Serbia
A,TOTAL,TOTAL,OWN,PC,RS,2022,90.2,Serbia
A,TOTAL,TOTAL,OWN,PC,RS,2023,89.9,Serbia
A,TOTAL,TOTAL,OWN,PC,RS,2024,88.9,Serbia
A,TOTAL,TOTAL,OWN,PC,SE,2004,66.6,Sweden
A,TOTAL,TOTAL,OWN,PC,SE,2005,68.1,Sweden
A,TOTAL,TOTAL,OWN,PC,SE,2006,68.8,Sweden
A,TOTAL,TOTAL,OWN,PC,SE,2007,69.5,Sweden
A,TOTAL,TOTAL,OWN,PC,SE,2008,66.2,Sweden
A,TOTAL,TOTAL,OWN,PC,SE,2009,66.9,Sweden
A,TOTAL,TOTAL,OWN,PC,SE,2010,67.3,Sweden
A,TOTAL,TOTAL,OWN,PC,SE,2011,65.7,Sweden
A,TOTAL,TOTAL,OWN,PC,SE,2012,66.1,Sweden
A,TOTAL,TOTAL,OWN,PC,SE,2013,66.3,Sweden
A,TOTAL,TOTAL,OWN,PC,SE,2014,65.6,Sweden
A,TOTAL,TOTAL,OWN,PC,SE,2015,66.2,Sweden
A,TOTAL,TOTAL,OWN,PC,SE,2016,65.2,Sweden
A,TOTAL,TOTAL,OWN,PC,SE,2017,65.2,Sweden
A,TOTAL,TOTAL,OWN,PC,SE,2018,64.1,Sweden
A,TOTAL,TOTAL,OWN,PC,SE,2019,63.6,Sweden
A,TOTAL,TOTAL,OWN,PC,SE,2020,64.5,Sweden
A,TOTAL,TOTAL,OWN,PC,SE,2021,64.9,Sweden
A,TOTAL,TOTAL,OWN,PC,SE,2022,64.2,Sweden
A,TOTAL,TOTAL,OWN,PC,SE,2023,64.9,Sweden
A,TOTAL,TOTAL,OWN,PC,SE,2024,64.8,Sweden
A,TOTAL,TOTAL,OWN,PC,SI,2005,83.2,Slovenia
A,TOTAL,TOTAL,OWN,PC,SI,2006,84.5,Slovenia
A,TOTAL,TOTAL,OWN,PC,SI,2007,81.3,Slovenia
A,TOTAL,TOTAL,OWN,PC,SI,2008,81.3,Slovenia
A,TOTAL,TOTAL,OWN,PC,SI,2009,81.3,Slovenia
A,TOTAL,TOTAL,OWN,PC,SI,2010,78.1,Slovenia
A,TOTAL,TOTAL,OWN,PC,SI,2011,77.5,Slovenia
A,TOTAL,TOTAL,OWN,PC,SI,2012,76.2,Slovenia
